"DONOR","RECIPIENT","SECTOR","CHANNEL","AIDTOTHRU","FLOWTYPE","AMOUNTTYPE","TIME","Agency Name","OECD ID","Donor Project ID","Recipient Name","Region Name","Income Group Name","Aid To Or Through","Flow Code","Flow Name","Type of Aid Code","Type of Aid Name","USD Commitments Current","USD Commitments Constant","USD Disbursements Current","USD Disbursements Constant","Short Description","Project title","Sector Name","Channel of Delivery Name","Reported Channel of Delivery Name","Channel Category","Channel Category Name","Geography","Long Description","Gender equality","Environment","Program-based Approaches","Investment Project","Biodiversity","Climate Mitigation","Climate Adaptation","Desertification","Value"
"5","9998","99810","41146","10","112","A","2019","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2019016253","","Bilateral, unspecified","Developing countries unspecified","Part I unallocated by income","Core contributions to","11","ODA Grants","B02","Core contributions to multilateral institutions and global funds","8.9555579999999999","9.2613830000000004","8.9555579999999999","9.2613830000000004","CONTRIBUTION TO UNWOMEN","Contribution to UNWOMEN","IX. Unallocated / Unspecified","United Nations Entity for Gender Equality and the Empowerment of Women","UNWOMEN","41000","United Nations (UN) agency, fund or commission","","Contribution to UNWOMEN","","","","","","","","","8.955558"
"5","9998","99810","41146","10","112","A","2019","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2019016253","","Bilateral, unspecified","Developing countries unspecified","Part I unallocated by income","Core contributions to","11","ODA Grants","B02","Core contributions to multilateral institutions and global funds","8.9555579999999999","9.2613830000000004","8.9555579999999999","9.2613830000000004","CONTRIBUTION TO UNWOMEN","Contribution to UNWOMEN","IX. Unallocated / Unspecified","United Nations Entity for Gender Equality and the Empowerment of Women","UNWOMEN","41000","United Nations (UN) agency, fund or commission","","Contribution to UNWOMEN","","","","","","","","","8.955558"
"5","9998","99810","41119","10","112","A","2019","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2019016248","","Bilateral, unspecified","Developing countries unspecified","Part I unallocated by income","Core contributions to","11","ODA Grants","B02","Core contributions to multilateral institutions and global funds","36.941676999999999","38.203206000000002","36.941676999999999","38.203206000000002","CONTRIBUTION TO UNFPA","Contribution to UNFPA","IX. Unallocated / Unspecified","United Nations Population Fund","UNFPA","41000","United Nations (UN) agency, fund or commission","","Contribution to UNFPA","","","","","","","","","36.941677"
"5","9998","99810","41119","10","112","A","2019","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2019016248","","Bilateral, unspecified","Developing countries unspecified","Part I unallocated by income","Core contributions to","11","ODA Grants","B02","Core contributions to multilateral institutions and global funds","36.941676999999999","38.203206000000002","36.941676999999999","38.203206000000002","CONTRIBUTION TO UNFPA","Contribution to UNFPA","IX. Unallocated / Unspecified","United Nations Population Fund","UNFPA","41000","United Nations (UN) agency, fund or commission","","Contribution to UNFPA","","","","","","","","","36.941677"
"5","9998","99810","41309","10","112","A","2019","Federal Ministry of Transport and Digital Infrastructure","2019016331","41309","Bilateral, unspecified","Developing countries unspecified","Part I unallocated by income","Core contributions to","11","ODA Grants","B02","Core contributions to multilateral institutions and global funds","0.16323199999999999","0.16880700000000001","0.16323199999999999","0.16880700000000001","CONTRIBUTION TO WMO","Contribution to WMO","IX. Unallocated / Unspecified","World Meteorological Organisation","WMO","41000","United Nations (UN) agency, fund or commission","","Contribution to WMO","","","","","","","","","0.163232"
"5","9998","99810","41309","10","112","A","2019","Federal Ministry of Transport and Digital Infrastructure","2019016332","41309","Bilateral, unspecified","Developing countries unspecified","Part I unallocated by income","Core contributions to","11","ODA Grants","B02","Core contributions to multilateral institutions and global funds","4.0299999999999997E-3","4.1679999999999998E-3","4.0299999999999997E-3","4.1679999999999998E-3","CONTRIBUTION TO WMO","Contribution to WMO","IX. Unallocated / Unspecified","World Meteorological Organisation","WMO","41000","United Nations (UN) agency, fund or commission","","Contribution to WMO","","","","","","","","","0.00403"
"5","9998","99810","41309","10","112","A","2019","Federal Ministry of Transport and Digital Infrastructure","2019016332","41309","Bilateral, unspecified","Developing countries unspecified","Part I unallocated by income","Core contributions to","11","ODA Grants","B02","Core contributions to multilateral institutions and global funds","4.0299999999999997E-3","4.1679999999999998E-3","4.0299999999999997E-3","4.1679999999999998E-3","CONTRIBUTION TO WMO","Contribution to WMO","IX. Unallocated / Unspecified","World Meteorological Organisation","WMO","41000","United Nations (UN) agency, fund or commission","","Contribution to WMO","","","","","","","","","0.00403"
"5","9998","99810","41309","10","112","A","2019","Federal Ministry of Transport and Digital Infrastructure","2019016331","41309","Bilateral, unspecified","Developing countries unspecified","Part I unallocated by income","Core contributions to","11","ODA Grants","B02","Core contributions to multilateral institutions and global funds","0.16323199999999999","0.16880700000000001","0.16323199999999999","0.16880700000000001","CONTRIBUTION TO WMO","Contribution to WMO","IX. Unallocated / Unspecified","World Meteorological Organisation","WMO","41000","United Nations (UN) agency, fund or commission","","Contribution to WMO","","","","","","","","","0.163232"
"5","9998","99810","47036","10","112","A","2019","Federal Ministry of Food and Agriculture","2019016326","47036","Bilateral, unspecified","Developing countries unspecified","Part I unallocated by income","Core contributions to","11","ODA Grants","B02","Core contributions to multilateral institutions and global funds","0.14105000000000001","0.145867","0.14105000000000001","0.145867","CONTRIBUTION TO EPPO","Contribution to EPPO","IX. Unallocated / Unspecified","European and Mediterranean Plant Protection Organisation","EPPO","47000","Other multilateral institutions","","Contribution to EPPO","","","","","","","","","0.14105"
"5","9998","99810","47036","10","112","A","2019","Federal Ministry of Food and Agriculture","2019016326","47036","Bilateral, unspecified","Developing countries unspecified","Part I unallocated by income","Core contributions to","11","ODA Grants","B02","Core contributions to multilateral institutions and global funds","0.14105000000000001","0.145867","0.14105000000000001","0.145867","CONTRIBUTION TO EPPO","Contribution to EPPO","IX. Unallocated / Unspecified","European and Mediterranean Plant Protection Organisation","EPPO","47000","Other multilateral institutions","","Contribution to EPPO","","","","","","","","","0.14105"
"5","9998","99810","47129","10","112","A","2019","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2019016283","VIII","Bilateral, unspecified","Developing countries unspecified","Part I unallocated by income","Core contributions to","11","ODA Grants","B02","Core contributions to multilateral institutions and global funds","27.986118999999999","28.941821999999998","27.986118999999999","28.941821999999998","CONTRIBUTION TO GEF-LDCF","Contribution to GEF-LDCF","IX. Unallocated / Unspecified","Global Environment Facility - Least Developed Countries Fund","GEF-LDCF","47000","Other multilateral institutions","","Contribution to GEF-LDCF","","","","","","","","","27.986119"
"5","9998","99810","41108","10","112","A","2019","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2019016245","11","Bilateral, unspecified","Developing countries unspecified","Part I unallocated by income","Core contributions to","999","","B02","Core contributions to multilateral institutions and global funds","21.226911000000001","21.951792999999999","21.226911000000001","21.951792999999999","CONTRIBUTION TO IFAD","Contribution to IFAD","IX. Unallocated / Unspecified","International Fund for Agricultural Development","IFAD","41000","United Nations (UN) agency, fund or commission","","Contribution to IFAD","","","","","","","","","21.226911"
"5","9998","99810","41108","10","112","A","2019","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2019016245","11","Bilateral, unspecified","Developing countries unspecified","Part I unallocated by income","Core contributions to","999","","B02","Core contributions to multilateral institutions and global funds","21.226911000000001","21.951792999999999","21.226911000000001","21.951792999999999","CONTRIBUTION TO IFAD","Contribution to IFAD","IX. Unallocated / Unspecified","International Fund for Agricultural Development","IFAD","41000","United Nations (UN) agency, fund or commission","","Contribution to IFAD","","","","","","","","","21.226911"
"5","9998","99810","41110","10","112","A","2019","Federal Ministry of Health","2019016329","","Bilateral, unspecified","Developing countries unspecified","Part I unallocated by income","Core contributions to","11","ODA Grants","B02","Core contributions to multilateral institutions and global funds","6.0450020000000002","6.2514339999999997","6.0450020000000002","6.2514339999999997","CONTRIBUTION TO UNAIDS","Contribution to UNAIDS","IX. Unallocated / Unspecified","Joint United Nations Programme on HIV/AIDS","UNAIDS","41000","United Nations (UN) agency, fund or commission","","Contribution to UNAIDS","","","","","","","","","6.045002"
"5","9998","99810","41110","10","112","A","2019","Federal Ministry of Health","2019016329","","Bilateral, unspecified","Developing countries unspecified","Part I unallocated by income","Core contributions to","11","ODA Grants","B02","Core contributions to multilateral institutions and global funds","6.0450020000000002","6.2514339999999997","6.0450020000000002","6.2514339999999997","CONTRIBUTION TO UNAIDS","Contribution to UNAIDS","IX. Unallocated / Unspecified","Joint United Nations Programme on HIV/AIDS","UNAIDS","41000","United Nations (UN) agency, fund or commission","","Contribution to UNAIDS","","","","","","","","","6.045002"
"5","9998","99810","41122","10","112","A","2019","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2019016249","","Bilateral, unspecified","Developing countries unspecified","Part I unallocated by income","Core contributions to","11","ODA Grants","B02","Core contributions to multilateral institutions and global funds","67.166685000000001","69.460374000000002","67.166685000000001","69.460374000000002","CONTRIBUTION TO UNICEF","Contribution to UNICEF","IX. Unallocated / Unspecified","United Nations Children's Fund","UNICEF","41000","United Nations (UN) agency, fund or commission","","Contribution to UNICEF","","","","","","","","","67.166685"
"5","9998","99810","41122","10","112","A","2019","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2019016249","","Bilateral, unspecified","Developing countries unspecified","Part I unallocated by income","Core contributions to","11","ODA Grants","B02","Core contributions to multilateral institutions and global funds","67.166685000000001","69.460374000000002","67.166685000000001","69.460374000000002","CONTRIBUTION TO UNICEF","Contribution to UNICEF","IX. Unallocated / Unspecified","United Nations Children's Fund","UNICEF","41000","United Nations (UN) agency, fund or commission","","Contribution to UNICEF","","","","","","","","","67.166685"
"5","9998","99810","41123","10","112","A","2019","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2019016250","","Bilateral, unspecified","Developing countries unspecified","Part I unallocated by income","Core contributions to","11","ODA Grants","B02","Core contributions to multilateral institutions and global funds","9.1871539999999996","9.5008879999999998","9.1871539999999996","9.5008879999999998","CONTRIBUTION TO UNIDO","Contribution to UNIDO","IX. Unallocated / Unspecified","United Nations Industrial Development Organisation","UNIDO","41000","United Nations (UN) agency, fund or commission","","Contribution to UNIDO","","","","","","","","","9.187154"
"5","9998","99810","41127","10","112","A","2019","Foreign Office","2019016303","6612719","Bilateral, unspecified","Developing countries unspecified","Part I unallocated by income","Core contributions to","11","ODA Grants","B02","Core contributions to multilateral institutions and global funds","5.5972239999999998","5.7883639999999996","5.5972239999999998","5.7883639999999996","CONTRIBUTION TO UNOCHA","Contribution to UNOCHA","IX. Unallocated / Unspecified","United Nations Office of Co-ordination of Humanitarian Affairs","UNOCHA","41000","United Nations (UN) agency, fund or commission","","Contribution to UNOCHA","","","","","","","","","5.597224"
"5","9998","99810","41127","10","112","A","2019","Foreign Office","2019016303","6612719","Bilateral, unspecified","Developing countries unspecified","Part I unallocated by income","Core contributions to","11","ODA Grants","B02","Core contributions to multilateral institutions and global funds","5.5972239999999998","5.7883639999999996","5.5972239999999998","5.7883639999999996","CONTRIBUTION TO UNOCHA","Contribution to UNOCHA","IX. Unallocated / Unspecified","United Nations Office of Co-ordination of Humanitarian Affairs","UNOCHA","41000","United Nations (UN) agency, fund or commission","","Contribution to UNOCHA","","","","","","","","","5.597224"
"5","9998","99810","41140","10","112","A","2019","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2019016252","201678101","Bilateral, unspecified","Developing countries unspecified","Part I unallocated by income","Core contributions to","11","ODA Grants","B02","Core contributions to multilateral institutions and global funds","31.353408999999999","32.424103000000002","31.353408999999999","32.424103000000002","CONTRIBUTION TO WFP","Contribution to WFP","IX. Unallocated / Unspecified","World Food Programme","WFP","41000","United Nations (UN) agency, fund or commission","","Contribution to WFP","","","","","","","","","31.353409"
"5","9998","99810","41140","10","112","A","2019","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2019016252","201678101","Bilateral, unspecified","Developing countries unspecified","Part I unallocated by income","Core contributions to","11","ODA Grants","B02","Core contributions to multilateral institutions and global funds","31.353408999999999","32.424103000000002","31.353408999999999","32.424103000000002","CONTRIBUTION TO WFP","Contribution to WFP","IX. Unallocated / Unspecified","World Food Programme","WFP","41000","United Nations (UN) agency, fund or commission","","Contribution to WFP","","","","","","","","","31.353409"
"5","9998","99810","41319","10","112","A","2019","Federal Ministry for Economic Affairs and Energy","2019016317","41319","Bilateral, unspecified","Developing countries unspecified","Part I unallocated by income","Core contributions to","11","ODA Grants","B02","Core contributions to multilateral institutions and global funds","0.35515999999999998","0.36728899999999998","0.35515999999999998","0.36728899999999998","CONTRIBUTION TO UNWTO","Contribution to UNWTO","IX. Unallocated / Unspecified","World Tourism Organisation","UNWTO","41000","United Nations (UN) agency, fund or commission","","Contribution to UNWTO","","","","","","","","","0.35516"
"5","9998","99810","41319","10","112","A","2019","Federal Ministry for Economic Affairs and Energy","2019016317","41319","Bilateral, unspecified","Developing countries unspecified","Part I unallocated by income","Core contributions to","11","ODA Grants","B02","Core contributions to multilateral institutions and global funds","0.35515999999999998","0.36728899999999998","0.35515999999999998","0.36728899999999998","CONTRIBUTION TO UNWTO","Contribution to UNWTO","IX. Unallocated / Unspecified","World Tourism Organisation","UNWTO","41000","United Nations (UN) agency, fund or commission","","Contribution to UNWTO","","","","","","","","","0.35516"
"5","9998","99810","42001","10","112","A","2019","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2019016255","","Bilateral, unspecified","Developing countries unspecified","Part I unallocated by income","Core contributions to","11","ODA Grants","B02","Core contributions to multilateral institutions and global funds","2191.3131090000002","2266.1446970000002","2191.3131090000002","2266.1446970000002","CONTRIBUTION TO EC","Contribution to EC","IX. Unallocated / Unspecified","European Commission - Development Share of Budget","EC","42000","European Union Institutions","","Contribution to EC","","","","","","","","","2191.313109"
"5","9998","99810","41123","10","112","A","2019","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2019016250","","Bilateral, unspecified","Developing countries unspecified","Part I unallocated by income","Core contributions to","11","ODA Grants","B02","Core contributions to multilateral institutions and global funds","9.1871539999999996","9.5008879999999998","9.1871539999999996","9.5008879999999998","CONTRIBUTION TO UNIDO","Contribution to UNIDO","IX. Unallocated / Unspecified","United Nations Industrial Development Organisation","UNIDO","41000","United Nations (UN) agency, fund or commission","","Contribution to UNIDO","","","","","","","","","9.187154"
"5","9998","99810","44001","10","112","A","2019","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2019016257","GCI","Bilateral, unspecified","Developing countries unspecified","Part I unallocated by income","Core contributions to","11","ODA Grants","B02","Core contributions to multilateral institutions and global funds","66.254338000000004","68.516869999999997","66.254338000000004","68.516869999999997","CONTRIBUTION TO IBRD","Contribution to IBRD","IX. Unallocated / Unspecified","International Bank for Reconstruction and Development","IBRD","44000","World Bank Group (WB)","","Contribution to IBRD","","","","","","","","","66.254338"
"5","9998","99810","44001","10","112","A","2019","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2019016257","GCI","Bilateral, unspecified","Developing countries unspecified","Part I unallocated by income","Core contributions to","11","ODA Grants","B02","Core contributions to multilateral institutions and global funds","66.254338000000004","68.516869999999997","66.254338000000004","68.516869999999997","CONTRIBUTION TO IBRD","Contribution to IBRD","IX. Unallocated / Unspecified","International Bank for Reconstruction and Development","IBRD","44000","World Bank Group (WB)","","Contribution to IBRD","","","","","","","","","66.254338"
"5","9998","99810","47138","10","112","A","2019","Foreign Office","2019016298","6612444","Bilateral, unspecified","Developing countries unspecified","Part I unallocated by income","Core contributions to","11","ODA Grants","B02","Core contributions to multilateral institutions and global funds","12.357256","12.779246000000001","12.357256","12.779246000000001","CONTRIBUTION TO COE","Contribution to CoE","IX. Unallocated / Unspecified","Council of Europe","CoE","47000","Other multilateral institutions","","Contribution to CoE","","","","","","","","","12.357256"
"5","9998","99810","47138","10","112","A","2019","Foreign Office","2019016298","6612444","Bilateral, unspecified","Developing countries unspecified","Part I unallocated by income","Core contributions to","11","ODA Grants","B02","Core contributions to multilateral institutions and global funds","12.357256","12.779246000000001","12.357256","12.779246000000001","CONTRIBUTION TO COE","Contribution to CoE","IX. Unallocated / Unspecified","Council of Europe","CoE","47000","Other multilateral institutions","","Contribution to CoE","","","","","","","","","12.357256"
"5","9998","99810","47122","10","112","A","2019","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2019016282","","Bilateral, unspecified","Developing countries unspecified","Part I unallocated by income","Core contributions to","11","ODA Grants","B02","Core contributions to multilateral institutions and global funds","67.166685000000001","69.460374000000002","67.166685000000001","69.460374000000002","CONTRIBUTION TO GAVI","Contribution to GAVI","IX. Unallocated / Unspecified","Global Alliance for Vaccines and Immunization","GAVI","47000","Other multilateral institutions","","Contribution to GAVI","","","","","","","","","67.166685"
"5","9998","99810","47122","10","112","A","2019","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2019016282","","Bilateral, unspecified","Developing countries unspecified","Part I unallocated by income","Core contributions to","11","ODA Grants","B02","Core contributions to multilateral institutions and global funds","67.166685000000001","69.460374000000002","67.166685000000001","69.460374000000002","CONTRIBUTION TO GAVI","Contribution to GAVI","IX. Unallocated / Unspecified","Global Alliance for Vaccines and Immunization","GAVI","47000","Other multilateral institutions","","Contribution to GAVI","","","","","","","","","67.166685"
"5","9998","99810","41305","10","112","A","2019","Foreign Office","2019016295","6612361","Bilateral, unspecified","Developing countries unspecified","Part I unallocated by income","Core contributions to","11","ODA Grants","B02","Core contributions to multilateral institutions and global funds","77.883341999999999","80.542995000000005","77.883341999999999","80.542995000000005","CONTRIBUTION TO UN","Contribution to UN","IX. Unallocated / Unspecified","United Nations","UN","41000","United Nations (UN) agency, fund or commission","","Contribution to UN","","","","","","","","","77.883342"
"5","9998","99810","41305","10","112","A","2019","Foreign Office","2019016295","6612361","Bilateral, unspecified","Developing countries unspecified","Part I unallocated by income","Core contributions to","11","ODA Grants","B02","Core contributions to multilateral institutions and global funds","77.883341999999999","80.542995000000005","77.883341999999999","80.542995000000005","CONTRIBUTION TO UN","Contribution to UN","IX. Unallocated / Unspecified","United Nations","UN","41000","United Nations (UN) agency, fund or commission","","Contribution to UN","","","","","","","","","77.883342"
"5","9998","99810","41310","10","112","A","2019","Foreign Office","2019016288","6612341","Bilateral, unspecified","Developing countries unspecified","Part I unallocated by income","Core contributions to","11","ODA Grants","B02","Core contributions to multilateral institutions and global funds","1.5382849999999999","1.590816","0.921898","0.95338000000000001","CONTRIBUTION TO UNDPKO (MINUJUSTH)","Contribution to UNDPKO (MINUJUSTH)","IX. Unallocated / Unspecified","United Nations Department of Peace Operations - UN Peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.","UNDPKO (MINUJUSTH)","41000","United Nations (UN) agency, fund or commission","","Contribution to UNDPKO (MINUJUSTH)","","","","","","","","","0.921898"
"5","9998","99810","41310","10","112","A","2019","Foreign Office","2019016291","6612353","Bilateral, unspecified","Developing countries unspecified","Part I unallocated by income","Core contributions to","11","ODA Grants","B02","Core contributions to multilateral institutions and global funds","0.76327500000000004","0.78934000000000004","0.76327500000000004","0.78934000000000004","CONTRIBUTION TO UNDPKO (MINURSO)","Contribution to UNDPKO (MINURSO)","IX. Unallocated / Unspecified","United Nations Department of Peace Operations - UN Peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.","UNDPKO (MINURSO)","41000","United Nations (UN) agency, fund or commission","","Contribution to UNDPKO (MINURSO)","","","","","","","","","0.763275"
"5","9998","99810","41310","10","112","A","2019","Foreign Office","2019016294","6612358","Bilateral, unspecified","Developing countries unspecified","Part I unallocated by income","Core contributions to","11","ODA Grants","B02","Core contributions to multilateral institutions and global funds","3.357831","3.4724979999999999","2.4670420000000002","2.5512890000000001","CONTRIBUTION TO UNDPKO (UNISFA)","Contribution to UNDPKO (UNISFA)","IX. Unallocated / Unspecified","United Nations Department of Peace Operations - UN Peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.","UNDPKO (UNISFA)","41000","United Nations (UN) agency, fund or commission","","Contribution to UNDPKO (UNISFA)","","","","","","","","","2.467042"
"5","9998","99810","41310","10","112","A","2019","Foreign Office","2019016290","6612352","Bilateral, unspecified","Developing countries unspecified","Part I unallocated by income","Core contributions to","11","ODA Grants","B02","Core contributions to multilateral institutions and global funds","13.145198000000001","13.594096","13.145198000000001","13.594096","CONTRIBUTION TO UNDPKO (MINUSCA)","Contribution to UNDPKO (MINUSCA)","IX. Unallocated / Unspecified","United Nations Department of Peace Operations - UN Peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.","UNDPKO (MINUSCA)","41000","United Nations (UN) agency, fund or commission","","Contribution to UNDPKO (MINUSCA)","","","","","","","","","13.145198"
"5","9998","99810","47078","10","112","A","2019","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2019016280","X","Bilateral, unspecified","Developing countries unspecified","Part I unallocated by income","Core contributions to","11","ODA Grants","B02","Core contributions to multilateral institutions and global funds","13.360664","13.81692","13.360664","13.81692","CONTRIBUTION TO MONTREAL PROTOCOL","Contribution to Montreal Protocol","IX. Unallocated / Unspecified","Multilateral Fund for the Implementation of the Montreal Protocol","Montreal Protocol","47000","Other multilateral institutions","","Contribution to Montreal Protocol","","","","","","","","","13.360664"
"5","9998","99810","47078","10","112","A","2019","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2019016280","X","Bilateral, unspecified","Developing countries unspecified","Part I unallocated by income","Core contributions to","11","ODA Grants","B02","Core contributions to multilateral institutions and global funds","13.360664","13.81692","13.360664","13.81692","CONTRIBUTION TO MONTREAL PROTOCOL","Contribution to Montreal Protocol","IX. Unallocated / Unspecified","Multilateral Fund for the Implementation of the Montreal Protocol","Montreal Protocol","47000","Other multilateral institutions","","Contribution to Montreal Protocol","","","","","","","","","13.360664"
"5","9998","99810","41316","10","112","A","2019","Federal Ministry of Finance","2019016316","","Bilateral, unspecified","Developing countries unspecified","Part I unallocated by income","Core contributions to","11","ODA Grants","B02","Core contributions to multilateral institutions and global funds","6.8285999999999999E-2","0.070618","6.8285999999999999E-2","0.070618","CONTRIBUTION TO UNFCCC","Contribution to UNFCCC","IX. Unallocated / Unspecified","United Nations Framework Convention on Climate Change","UNFCCC","41000","United Nations (UN) agency, fund or commission","","Contribution to UNFCCC","","","","","","","","","0.068286"
"5","9998","99810","41316","10","112","A","2019","Federal Min. for the Env., Nature Conservation and Nuclear Safety","2019016337","41316","Bilateral, unspecified","Developing countries unspecified","Part I unallocated by income","Core contributions to","11","ODA Grants","B02","Core contributions to multilateral institutions and global funds","1.748726","1.808443","1.748726","1.808443","CONTRIBUTION TO UNFCCC","Contribution to UNFCCC","IX. Unallocated / Unspecified","United Nations Framework Convention on Climate Change","UNFCCC","41000","United Nations (UN) agency, fund or commission","","Contribution to UNFCCC","","","","","","","","","1.748726"
"5","9998","99810","41316","10","112","A","2019","Federal Min. for the Env., Nature Conservation and Nuclear Safety","2019016337","41316","Bilateral, unspecified","Developing countries unspecified","Part I unallocated by income","Core contributions to","11","ODA Grants","B02","Core contributions to multilateral institutions and global funds","1.748726","1.808443","1.748726","1.808443","CONTRIBUTION TO UNFCCC","Contribution to UNFCCC","IX. Unallocated / Unspecified","United Nations Framework Convention on Climate Change","UNFCCC","41000","United Nations (UN) agency, fund or commission","","Contribution to UNFCCC","","","","","","","","","1.748726"
"5","9998","99810","41316","10","112","A","2019","Federal Ministry of Finance","2019016316","","Bilateral, unspecified","Developing countries unspecified","Part I unallocated by income","Core contributions to","11","ODA Grants","B02","Core contributions to multilateral institutions and global funds","6.8285999999999999E-2","0.070618","6.8285999999999999E-2","0.070618","CONTRIBUTION TO UNFCCC","Contribution to UNFCCC","IX. Unallocated / Unspecified","United Nations Framework Convention on Climate Change","UNFCCC","41000","United Nations (UN) agency, fund or commission","","Contribution to UNFCCC","","","","","","","","","0.068286"
"5","9998","99810","41135","10","112","A","2019","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2019016251","","Bilateral, unspecified","Developing countries unspecified","Part I unallocated by income","Core contributions to","11","ODA Grants","B02","Core contributions to multilateral institutions and global funds","2.003806","2.0722339999999999","2.003806","2.0722339999999999","CONTRIBUTION TO UNV","Contribution to UNV","IX. Unallocated / Unspecified","United Nations Volunteers","UNV","41000","United Nations (UN) agency, fund or commission","","Contribution to UNV","","","","","","","","","2.003806"
"5","9998","99810","41310","10","112","A","2019","Foreign Office","2019016287","6612340","Bilateral, unspecified","Developing countries unspecified","Part I unallocated by income","Core contributions to","11","ODA Grants","B02","Core contributions to multilateral institutions and global funds","9.4966980000000003","9.821002","5.353097","5.535901","CONTRIBUTION TO UNDPKO (UNAMID)","Contribution to UNDPKO (UNAMID)","IX. Unallocated / Unspecified","United Nations Department of Peace Operations - UN Peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.","UNDPKO (UNAMID)","41000","United Nations (UN) agency, fund or commission","","Contribution to UNDPKO (UNAMID)","","","","","","","","","5.353097"
"5","9998","99810","41310","10","112","A","2019","Foreign Office","2019016286","6612338","Bilateral, unspecified","Developing countries unspecified","Part I unallocated by income","Core contributions to","11","ODA Grants","B02","Core contributions to multilateral institutions and global funds","0.0","0.0","6.7722369999999996","7.0035040000000004","CONTRIBUTION TO UNDPKO (UNIFIL)","Contribution to UNDPKO (UNIFIL)","IX. Unallocated / Unspecified","United Nations Department of Peace Operations - UN Peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.","UNDPKO (UNIFIL)","41000","United Nations (UN) agency, fund or commission","","Contribution to UNDPKO (UNIFIL)","","","","","","","","","6.772237"
"5","9998","99810","41310","10","112","A","2019","Foreign Office","2019016293","6612357","Bilateral, unspecified","Developing countries unspecified","Part I unallocated by income","Core contributions to","11","ODA Grants","B02","Core contributions to multilateral institutions and global funds","0.47333199999999997","0.48949599999999999","0.47333199999999997","0.48949599999999999","CONTRIBUTION TO UNDPKO (UNMIK)","Contribution to UNDPKO (UNMIK)","IX. Unallocated / Unspecified","United Nations Department of Peace Operations - UN Peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.","UNDPKO (UNMIK)","41000","United Nations (UN) agency, fund or commission","","Contribution to UNDPKO (UNMIK)","","","","","","","","","0.473332"
